"mag_id","ko","cluster"
"L001_bin.13","K06902",1
"L001_bin.13","K03387",1
"L001_bin.13","K07491",1
"L001_bin.13","K05846",1
"L001_bin.13","K05845",1
"L001_bin.13","K05846",1
"L001_bin.13","K05847",1
"L001_bin.13","K00259",1
"L001_bin.13","K00324",1
"L001_bin.13","K02069",1
"L001_bin.13","K02068",1
"L001_bin.13","K07079",1
"L001_bin.13","K02483",1
"L001_bin.13","K01880",1
"L001_bin.13","K03060",1
"L001_bin.13","K00942",1
"L001_bin.13","K09777",1
"L001_bin.13","K01625",1
"L001_bin.13","K01449",1
"L001_bin.13","K10212",1
"L001_bin.13","K10211",1
"L001_bin.13","K09835",1
"L001_bin.13","K13281",1
"L001_bin.13","K01951",1
"L001_bin.13","K01686",1
"L001_bin.13","K06153",1
"L001_bin.13","K03623",1
"L001_bin.13","K01167",1
"L001_bin.13","K06131",1
"L001_bin.13","K01005",1
"L001_bin.13","K01854",1
"L001_bin.13","K05833",1
"L001_bin.13","K05832",1
"L001_bin.13","K01989",1
"L001_bin.13","K07238",1
"L001_bin.13","K02346",1
"L001_bin.13","K05919",1
"L001_bin.13","K07273",1
"L001_bin.13","K06400",1
"L001_bin.13","K06400",1
"L001_bin.13","K03502",1
"L001_bin.13","K07098",1
"L001_bin.13","K00820",1
"L001_bin.13","K00147",1
"L001_bin.13","K00931",1
"L001_bin.13","K01209",1
"L001_bin.13","K01804",1
"L001_bin.13","K02003",1
"L001_bin.13","K02004",1
"L001_bin.13","K00335",1
"L001_bin.13","K18332",1
"L001_bin.13","K03307",1
"L001_bin.13","K06015",1
"L001_bin.13","K01751",1
"L001_bin.13","K09022",1
"L001_bin.13","K03741",1
"L001_bin.13","K23994",1
"L001_bin.13","K03523",1
"L001_bin.13","K09022",1
"L001_bin.13","K11621",1
"L001_bin.13","K07720",1
"L001_bin.13","K10541",1
"L001_bin.13","K15532",1
"L001_bin.13","K03327",1
"L001_bin.13","K01480",1
"L001_bin.13","K09013",1
"L001_bin.13","K11717",1
"L001_bin.13","K04488",1
"L001_bin.13","K09014",1
"L001_bin.13","K07029",1
"L001_bin.13","K19221",1
"L001_bin.13","K03496",1
"L001_bin.13","K21430",1
"L001_bin.13","K01507",1
"L001_bin.13","K07035",1
"L001_bin.13","K07095",1
"L001_bin.13","K07493",1
"L001_bin.13","K05989",1
"L001_bin.13","K00008",1
"L001_bin.13","K00351",1
"L001_bin.13","K00350",1
"L001_bin.13","K00349",1
"L001_bin.13","K00348",1
"L001_bin.13","K00347",1
"L001_bin.13","K03614",1
"L001_bin.13","K25147",1
"L001_bin.13","K09702",1
"L001_bin.13","K03781",1
"L001_bin.13","K06975",1
"L001_bin.13","K00078",1
"L001_bin.13","K01867",1
"L001_bin.13","K06400",1
"L001_bin.13","K01200",1
"L001_bin.13","K01066",1
"L001_bin.13","K09155",1
"L001_bin.13","K25144",1
"L001_bin.13","K01990",1
"L001_bin.13","K00760",1
"L001_bin.13","K19002",1
"L001_bin.13","K19420",1
"L001_bin.13","K19784",1
"L001_bin.13","K07576",1
"L001_bin.13","K12267",1
"L001_bin.13","K07304",1
"L001_bin.13","K00077",1
"L001_bin.13","K07240",1
"L001_bin.13","K18888",1
"L001_bin.13","K08602",1
"L001_bin.13","K00262",1
"L001_bin.13","K01939",1
"L001_bin.13","K01951",1
"L001_bin.13","K03688",1
"L001_bin.13","K03215",1
"L001_bin.13","K19294",1
"L001_bin.13","K03088",1
"L001_bin.13","K01138",1
"L001_bin.13","K01425",1
"L001_bin.13","K01839",1
"L001_bin.13","K07092",1
"L001_bin.13","K04085",1
"L001_bin.13","K25147",1
"L001_bin.13","K01990",1
"L001_bin.13","K04041",1
"L001_bin.13","K10947",1
"L001_bin.13","K05937",1
"L001_bin.13","K08177",1
"L001_bin.13","K03312",1
"L001_bin.13","K02824",1
"L001_bin.13","K01006",1
"L001_bin.13","K07727",1
"L001_bin.13","K12308",1
"L001_bin.13","K01809",1
"L001_bin.13","K17320",1
"L001_bin.13","K17319",1
"L001_bin.13","K17318",1
"L001_bin.13","K06400",1
"L001_bin.13","K06400",1
"L001_bin.13","K05841",1
"L001_bin.13","K15777",1
"L001_bin.13","K02483",1
"L001_bin.13","K12264",1
"L001_bin.13","K22408",1
"L001_bin.13","K01463",1
"L001_bin.13","K06400",1
"L001_bin.13","K03498",1
"L001_bin.13","K03499",1
"L001_bin.13","K12941",1
"L001_bin.13","K01752",1
"L001_bin.13","K01752",1
"L001_bin.13","K03325",1
"L001_bin.13","K07089",1
"L001_bin.13","K03892",1
"L001_bin.13","K06959",1
"L001_bin.13","K07486",1
"L001_bin.13","K03497",1
"L001_bin.13","K23775",1
"L001_bin.13","K00432",1
"L001_bin.13","K17838",1
"L001_bin.13","K06400",1
"L001_bin.13","K07273",1
"L001_bin.13","K02970",1
"L001_bin.13","K09117",1
"L001_bin.13","K18700",1
"L001_bin.13","K07397",1
"L001_bin.13","K13292",1
"L001_bin.14","K07175",3
"L001_bin.14","K00683",3
"L001_bin.14","K03386",3
"L001_bin.14","K01629",3
"L001_bin.14","K03820",3
"L001_bin.14","K03665",3
"L001_bin.14","K01867",3
"L001_bin.14","K03575",3
"L001_bin.14","K01624",3
"L001_bin.14","K18828",3
"L001_bin.14","K11754",3
"L001_bin.14","K20276",3
"L001_bin.14","K01667",3
"L001_bin.14","K08307",3
"L001_bin.14","K09748",3
"L001_bin.14","K02600",3
"L001_bin.14","K02519",3
"L001_bin.14","K08316",3
"L001_bin.14","K00798",3
"L001_bin.14","K02003",3
"L001_bin.14","K07391",3
"L001_bin.14","K02520",3
"L001_bin.14","K01868",3
"L001_bin.14","K03286",3
"L001_bin.14","K10026",3
"L001_bin.14","K01491",3
"L001_bin.14","K03106",3
"L001_bin.14","K02970",3
"L001_bin.14","K05808",3
"L001_bin.14","K02115",3
"L001_bin.14","K02111",3
"L001_bin.14","K02113",3
"L001_bin.14","K02109",3
"L001_bin.14","K02110",3
"L001_bin.14","K02108",3
"L001_bin.14","K02112",3
"L001_bin.14","K25137",3
"L001_bin.14","K11744",3
"L001_bin.14","K05592",3
"L001_bin.14","K01643",3
"L001_bin.14","K01644",3
"L001_bin.14","K01646",3
"L001_bin.14","K02517",3
"L001_bin.14","K04070",3
"L001_bin.14","K01501",3
"L001_bin.14","K01627",3
"L001_bin.14","K08972",3
"L001_bin.14","K05516",3
"L001_bin.14","K21571",3
"L001_bin.14","K21571",3
"L001_bin.14","K11527",3
"L001_bin.14","K00876",3
"L001_bin.14","K18682",3
"L001_bin.14","K09888",3
"L001_bin.14","K02558",3
"L001_bin.14","K05979",3
"L001_bin.14","K00605",3
"L001_bin.14","K07064",3
"L001_bin.14","K01903",3
"L001_bin.14","K08307",3
"L001_bin.14","K03413",3
"L001_bin.14","K03407",3
"L001_bin.14","K06076",3
"L001_bin.14","K19092",3
"L001_bin.14","K01689",3
"L001_bin.14","K02879",3
"L001_bin.14","K03040",3
"L001_bin.14","K00826",3
"L001_bin.14","K17752",3
"L001_bin.14","K02909",3
"L001_bin.14","K01338",3
"L001_bin.14","K06178",3
"L001_bin.14","K01874",3
"L001_bin.14","K02335",3
"L001_bin.14","K08974",3
"L001_bin.14","K02884",3
"L001_bin.14","K00784",3
"L001_bin.14","K02945",3
"L001_bin.14","K19221",3
"L001_bin.14","K00254",3
"L001_bin.14","K01756",3
"L001_bin.14","K01372",3
"L001_bin.14","K01262",3
"L001_bin.14","K00241",3
"L001_bin.14","K00239",3
"L001_bin.14","K00240",3
"L001_bin.14","K01714",3
"L001_bin.14","K23997",3
"L001_bin.14","K17758",3
"L001_bin.14","K02124",3
"L001_bin.14","K02123",3
"L001_bin.14","K25706",3
"L001_bin.14","K01619",3
"L001_bin.14","K12976",3
"L001_bin.14","K02340",3
"L001_bin.14","K01241",3
"L001_bin.14","K03796",3
"L001_bin.14","K01597",3
"L001_bin.14","K00054",3
"L001_bin.14","K12340",3
"L001_bin.14","K01870",3
"L001_bin.14","K06204",3
"L001_bin.14","K03101",3
"L001_bin.14","K08354",3
"L001_bin.14","K03620",3
"L001_bin.14","K07112",3
"L001_bin.14","K06079",3
"L001_bin.14","K03668",3
"L001_bin.14","K06950",3
"L001_bin.14","K01286",3
"L001_bin.14","K06133",3
"L001_bin.14","K07315",3
"L001_bin.14","K01337",3
"L001_bin.14","K06187",3
"L001_bin.14","K04485",3
"L001_bin.14","K07027",3
"L001_bin.14","K01579",3
"L001_bin.14","K01918",3
"L001_bin.14","K02343",3
"L001_bin.14","K00926",3
"L001_bin.14","K00611",3
"L001_bin.14","K00809",3
"L001_bin.14","K01480",3
"L001_bin.14","K01932",3
"L001_bin.14","K22116",3
"L001_bin.14","K06907",3
"L001_bin.14","K16899",3
"L001_bin.14","K09774",3
"L001_bin.14","K06933",3
"L001_bin.14","K01889",3
"L001_bin.14","K18843",3
"L001_bin.14","K00857",3
"L001_bin.14","K01512",3
"L001_bin.14","K19158",3
"L001_bin.14","K00639",3
"L001_bin.14","K01887",3
"L001_bin.14","K01012",3
"L001_bin.14","K04654",3
"L001_bin.14","K00249",3
"L001_bin.14","K03832",3
"L001_bin.14","K01915",3
"L001_bin.14","K08682",3
"L001_bin.14","K07588",3
"L001_bin.14","K03088",3
"L001_bin.14","K08364",3
"L001_bin.14","K01715",3
"L001_bin.14","K01692",3
"L001_bin.14","K21572",3
"L001_bin.14","K21572",3
"L001_bin.14","K01768",3
"L001_bin.14","K03629",3
"L001_bin.14","K03527",3
"L001_bin.14","K00226",3
"L001_bin.14","K01487",3
"L001_bin.14","K05349",3
"L001_bin.14","K21572",3
"L001_bin.14","K21573",3
"L001_bin.14","K02533",3
"L001_bin.14","K07025",3
"L001_bin.14","K04564",3
"L001_bin.14","K02337",3
"L001_bin.14","K07066",3
"L001_bin.14","K03474",3
"L001_bin.14","K01869",3
"L001_bin.14","K00318",3
"L001_bin.14","K03308",3
"L001_bin.14","K03310",3
"L001_bin.14","K06173",3
"L001_bin.14","K18005",3
"L001_bin.14","K18006",3
"L001_bin.14","K18007",3
"L001_bin.14","K00436",3
"L001_bin.14","K05515",3
"L001_bin.14","K05837",3
"L001_bin.14","K08325",3
"L001_bin.14","K04096",3
"L001_bin.14","K13292",3
"L001_bin.14","K07075",3
"L001_bin.14","K00820",3
"L001_bin.14","K03088",3
"L001_bin.14","K02536",3
"L001_bin.14","K02356",3
"L001_bin.14","K00677",3
"L001_bin.14","K16363",3
"L001_bin.14","K02535",3
"L001_bin.14","K02372",3
"L001_bin.14","K02536",3
"L001_bin.14","K06076",3
"L001_bin.14","K07164",3
"L001_bin.14","K22391",3
"L001_bin.14","K03524",3
"L001_bin.14","K09710",3
"L001_bin.14","K03798",3
"L001_bin.14","K00782",3
"L001_bin.14","K01507",3
"L001_bin.14","K01991",3
"L001_bin.14","K16692",3
"L001_bin.14","K01809",3
"L001_bin.14","K11927",3
"L001_bin.14","K03498",3
"L001_bin.14","K03499",3
"L001_bin.14","K04079",3
"L001_bin.14","K08363",3
"L001_bin.14","K00425",3
"L001_bin.14","K11717",3
"L001_bin.14","K02426",3
"L001_bin.14","K01662",3
"L001_bin.14","K07052",3
"L001_bin.14","K07488",3
"L001_bin.14","K16904",3
"L001_bin.14","K19033",3
"L001_bin.14","K00556",3
"L001_bin.14","K04567",3
"L001_bin.14","K07001",3
"L001_bin.14","K06990",3
"L001_bin.14","K09141",3
"L001_bin.14","K02014",3
"L001_bin.14","K13327",3
"L001_bin.14","K20534",3
"L001_bin.14","K01798",3
"L001_bin.14","K01775",3
"L001_bin.14","K01790",3
"L001_bin.14","K01270",3
"L001_bin.14","K03218",3
"L001_bin.14","K04075",3
"L001_bin.14","K01992",3
"L001_bin.14","K07154",3
"L001_bin.14","K07154",3
"L001_bin.14","K03466",3
"L001_bin.14","K03634",3
"L001_bin.14","K08970",3
"L001_bin.14","K11261",3
"L001_bin.14","K22900",3
"L001_bin.14","K07722",3
"L001_bin.14","K15773",3
"L001_bin.14","K07263",3
"L001_bin.14","K05601",3
"L001_bin.14","K02847",3
"L001_bin.14","K02480",3
"L001_bin.14","K06140",3
"L001_bin.14","K11021",3
"L001_bin.14","K12373",3
"L001_bin.14","K07133",3
"L001_bin.14","K00791",3
"L001_bin.14","K08676",3
"L001_bin.14","K01902",3
"L001_bin.14","K01873",3
"L001_bin.14","K09761",3
"L001_bin.14","K13283",3
"L001_bin.14","K01926",3
"L001_bin.14","K06941",3
"L001_bin.14","K08081",3
"L001_bin.14","K23010",3
"L001_bin.14","K01754",3
"L001_bin.14","K01735",3
"L001_bin.14","K00800",3
"L001_bin.14","K04066",3
"L001_bin.14","K15255",3
"L001_bin.14","K09158",3
"L001_bin.14","K06199",3
"L001_bin.14","K09137",3
"L001_bin.14","K00370",3
"L001_bin.14","K00371",3
"L001_bin.14","K02575",3
"L001_bin.14","K03655",3
"L001_bin.14","K01890",3
"L001_bin.14","K04773",3
"L001_bin.14","K00950",3
"L001_bin.14","K21470",3
"L001_bin.14","K07491",3
"L001_bin.14","K03832",3
"L001_bin.14","K03559",3
"L001_bin.14","K03561",3
"L001_bin.14","K11021",3
"L001_bin.14","K03330",3
"L001_bin.14","K05343",3
"L001_bin.14","K18820",3
"L001_bin.14","K13282",3
"L001_bin.14","K03590",3
"L001_bin.14","K03589",3
"L001_bin.14","K01924",3
"L001_bin.14","K02563",3
"L001_bin.14","K01000",3
"L001_bin.14","K03839",3
"L001_bin.14","K01736",3
"L001_bin.14","K00919",3
"L001_bin.14","K15519",3
"L001_bin.14","K13051",3
"L001_bin.14","K07090",3
"L001_bin.14","K00134",3
"L001_bin.14","K09165",3
"L001_bin.14","K11753",3
"L001_bin.14","K06167",3
"L001_bin.14","K03150",3
"L001_bin.14","K25151",3
"L001_bin.14","K25153",3
"L001_bin.14","K25151",3
"L001_bin.14","K19055",3
"L001_bin.14","K01892",3
"L001_bin.14","K03470",3
"L001_bin.14","K01945",3
"L001_bin.14","K05995",3
"L001_bin.14","K03709",3
"L001_bin.14","K23518",3
"L001_bin.14","K01620",3
"L001_bin.14","K01425",3
"L001_bin.14","K18691",3
"L001_bin.14","K02030",3
"L001_bin.14","K01679",3
"L001_bin.14","K01077",3
"L001_bin.14","K07056",3
"L001_bin.14","K01754",3
"L001_bin.14","K25307",3
"L001_bin.14","K02313",3
"L001_bin.14","K09861",3
"L001_bin.14","K25232",3
"L001_bin.14","K02004",3
"L001_bin.14","K02517",3
"L001_bin.14","K03641",3
"L001_bin.14","K17992",3
"L001_bin.14","K03833",3
"L001_bin.14","K01042",3
"L001_bin.14","K01206",3
"L001_bin.14","K03324",3
"L001_bin.14","K02493",3
"L001_bin.14","K07402",3
"L001_bin.14","K02014",3
"L001_bin.14","K02014",3
"L001_bin.14","K23077",3
"L001_bin.14","K00962",3
"L001_bin.14","K08225",3
"L001_bin.14","K18989",3
"L001_bin.14","K03307",3
"L001_bin.14","K01785",3
"L001_bin.14","K01302",3
"L001_bin.14","K04656",3
"L001_bin.14","K00262",3
"L001_bin.14","K16435",3
"L001_bin.14","K01640",3
"L001_bin.14","K00325",3
"L001_bin.14","K00324",3
"L001_bin.14","K19092",3
"L001_bin.14","K09922",3
"L001_bin.14","K19353",3
"L001_bin.14","K00548",3
"L001_bin.14","K09780",3
"L001_bin.14","K00791",3
"L001_bin.14","K07001",3
"L001_bin.14","K01286",3
"L001_bin.14","K13993",3
"L001_bin.14","K07098",3
"L001_bin.14","K01703",3
"L001_bin.14","K09017",3
"L001_bin.14","K02838",3
"L001_bin.14","K07566",3
"L001_bin.14","K00674",3
"L001_bin.14","K07447",3
"L001_bin.14","K01462",3
"L001_bin.14","K07001",3
"L001_bin.14","K00451",3
"L001_bin.14","K07397",3
"L001_bin.14","K02371",3
"L001_bin.14","K00459",3
"L001_bin.14","K00384",3
"L001_bin.14","K00226",3
"L001_bin.14","K03439",3
"L001_bin.14","K00979",3
"L001_bin.14","K02836",3
"L001_bin.14","K03565",3
"L001_bin.14","K20509",3
"L001_bin.14","K23352",3
"L001_bin.14","K01966",3
"L001_bin.14","K05606",3
"L001_bin.14","K00252",3
"L001_bin.14","K02005",3
"L001_bin.14","K12267",3
"L001_bin.14","K07304",3
"L001_bin.14","K03742",3
"L001_bin.14","K13788",3
"L001_bin.14","K12257",3
"L001_bin.14","K03074",3
"L001_bin.14","K03116",3
"L001_bin.14","K16150",3
"L001_bin.14","K07405",3
"L001_bin.14","K04486",3
"L001_bin.14","K07339",3
"L001_bin.14","K03551",3
"L001_bin.14","K09022",3
"L001_bin.14","K04744",3
"L001_bin.14","K01448",3
"L001_bin.14","K02067",3
"L001_bin.14","K08999",3
"L001_bin.14","K01444",3
"L001_bin.14","K02338",3
"L001_bin.14","K25152",3
"L001_bin.14","K01990",3
"L001_bin.14","K00789",3
"L001_bin.14","K00939",3
"L001_bin.14","K01719",3
"L001_bin.14","K03536",3
"L001_bin.14","K03797",3
"L001_bin.14","K01489",3
"L001_bin.14","K03744",3
"L001_bin.14","K06872",3
"L001_bin.14","K00558",3
"L001_bin.14","K23424",3
"L001_bin.14","K03111",3
"L001_bin.14","K21571",3
"L001_bin.14","K21572",3
"L001_bin.14","K21573",3
"L001_bin.14","K02890",3
"L001_bin.14","K02965",3
"L001_bin.14","K02886",3
"L001_bin.14","K02892",3
"L001_bin.14","K02926",3
"L001_bin.14","K02906",3
"L001_bin.14","K02946",3
"L001_bin.14","K02355",3
"L001_bin.14","K02992",3
"L001_bin.14","K02950",3
"L001_bin.14","K03269",3
"L001_bin.14","K00134",3
"L001_bin.14","K00957",3
"L001_bin.14","K13016",3
"L001_bin.14","K11105",3
"L001_bin.14","K07317",3
"L001_bin.14","K01468",3
"L001_bin.14","K19141",3
"L001_bin.14","K19142",3
"L001_bin.14","K15342",3
"L001_bin.14","K00986",3
"L001_bin.14","K09951",3
"L001_bin.14","K06911",3
"L001_bin.14","K03832",3
"L001_bin.14","K00389",3
"L001_bin.14","K09760",3
"L001_bin.14","K03832",3
"L001_bin.14","K07095",3
"L001_bin.14","K09803",3
"L001_bin.14","K03738",3
"L001_bin.14","K04043",3
"L001_bin.14","K00335",3
"L001_bin.14","K07397",3
"L001_bin.14","K06891",3
"L001_bin.14","K03327",3
"L001_bin.14","K07746",3
"L001_bin.14","K00376",3
"L001_bin.14","K07218",3
"L001_bin.14","K01990",3
"L001_bin.14","K11381",3
"L001_bin.14","K06894",3
"L001_bin.14","K02172",3
"L001_bin.14","K03832",3
"L001_bin.14","K02171",3
"L001_bin.14","K03070",3
"L001_bin.14","K00954",3
"L001_bin.14","K00588",3
"L001_bin.14","K09903",3
"L001_bin.14","K09014",3
"L001_bin.14","K09013",3
"L001_bin.14","K09015",3
"L001_bin.14","K13993",3
"L001_bin.14","K07027",3
"L001_bin.14","K21900",3
"L001_bin.14","K07091",3
"L001_bin.14","K00819",3
"L001_bin.14","K05366",3
"L001_bin.14","K16435",3
"L001_bin.14","K02956",3
"L001_bin.14","K04041",3
"L001_bin.14","K00971",3
"L001_bin.14","K03584",3
"L001_bin.14","K20742",3
"L001_bin.14","K07037",3
"L001_bin.14","K01992",3
"L001_bin.14","K07253",3
"L001_bin.14","K17103",3
"L001_bin.14","K01448",3
"L001_bin.14","K02902",3
"L001_bin.14","K02495",3
"L001_bin.14","K13532",3
"L001_bin.14","K03284",3
"L001_bin.14","K03550",3
"L001_bin.14","K01465",3
"L001_bin.14","K01151",3
"L001_bin.14","K00432",3
"L001_bin.14","K12527",3
"L001_bin.14","K06373",3
"L001_bin.14","K06374",3
"L001_bin.14","K06201",3
"L001_bin.14","K01297",3
"L001_bin.14","K07460",3
"L001_bin.14","K00973",3
"L001_bin.14","K07003",3
"L001_bin.14","K03631",3
"L001_bin.14","K00208",3
"L001_bin.14","K14645",3
"L001_bin.14","K19295",3
"L001_bin.14","K19294",3
"L001_bin.14","K15496",3
"L001_bin.14","K03455",3
"L001_bin.14","K02313",3
"L001_bin.14","K01478",3
"L001_bin.14","K00290",3
"L001_bin.14","K21071",3
"L001_bin.14","K07566",3
"L001_bin.14","K18672",3
"L001_bin.14","K00937",3
"L001_bin.14","K19294",3
"L001_bin.14","K19295",3
"L001_bin.14","K01524",3
"L001_bin.14","K02437",3
"L001_bin.14","K00764",3
"L001_bin.14","K03168",3
"L001_bin.14","K01479",3
"L001_bin.14","K03585",3
"L001_bin.14","K01006",3
"L001_bin.14","K07029",3
"L001_bin.14","K02473",3
"L001_bin.14","K02931",3
"L001_bin.14","K02954",3
"L001_bin.14","K02994",3
"L001_bin.14","K02933",3
"L001_bin.14","K02881",3
"L001_bin.14","K02988",3
"L001_bin.14","K02907",3
"L001_bin.14","K02876",3
"L001_bin.14","K03076",3
"L001_bin.14","K01265",3
"L001_bin.14","K08591",3
"L001_bin.14","K03696",3
"L001_bin.14","K00606",3
"L001_bin.14","K08264",3
"L001_bin.14","K03650",3
"L001_bin.14","K19302",3
"L001_bin.14","K06147",3
"L001_bin.14","K03327",3
"L001_bin.14","K03498",3
"L001_bin.14","K03499",3
"L001_bin.14","K06950",3
"L001_bin.14","K01768",3
"L001_bin.14","K01486",3
"L001_bin.14","K01926",3
"L001_bin.14","K16066",3
"L001_bin.14","K03281",3
"L001_bin.14","K02834",3
"L001_bin.14","K00831",3
"L001_bin.14","K03088",3
"L001_bin.14","K02019",3
"L001_bin.14","K26061",3
"L001_bin.14","K01056",3
"L001_bin.14","K02897",3
"L001_bin.14","K00948",3
"L001_bin.14","K01928",3
"L001_bin.14","K03587",3
"L001_bin.14","K03925",3
"L001_bin.14","K02342",3
"L001_bin.14","K16870",3
"L001_bin.14","K01951",3
"L001_bin.14","K00655",3
"L001_bin.14","K00508",3
"L001_bin.14","K00721",3
"L001_bin.14","K06949",3
"L001_bin.14","K00024",3
"L001_bin.14","K22205",3
"L001_bin.14","K06217",3
"L001_bin.14","K01923",3
"L001_bin.14","K09482",3
"L001_bin.14","K01424",3
"L001_bin.14","K00088",3
"L001_bin.14","K06218",3
"L001_bin.14","K05367",3
"L001_bin.14","K09808",3
"L001_bin.14","K02004",3
"L001_bin.14","K06998",3
"L001_bin.14","K19222",3
"L001_bin.14","K13378",3
"L001_bin.14","K00333",3
"L001_bin.14","K00334",3
"L001_bin.14","K00335",3
"L001_bin.14","K13292",3
"L001_bin.14","K15738",3
"L001_bin.14","K07102",3
"L001_bin.14","K03569",3
"L001_bin.14","K03570",3
"L001_bin.14","K00859",3
"L001_bin.14","K01337",3
"L001_bin.14","K04652",3
"L001_bin.14","K04651",3
"L001_bin.14","K04655",3
"L001_bin.14","K00133",3
"L001_bin.14","K11753",3
"L001_bin.14","K15523",3
"L001_bin.14","K03088",3
"L001_bin.14","K01159",3
"L001_bin.14","K03442",3
"L001_bin.14","K03282",3
"L001_bin.14","K00600",3
"L001_bin.14","K03648",3
"L001_bin.14","K00655",3
"L001_bin.14","K16211",3
"L001_bin.14","K18139",3
"L001_bin.14","K09705",3
"L001_bin.14","K07301",3
"L001_bin.14","K11942",3
"L001_bin.14","K05801",3
"L001_bin.14","K15876",3
"L001_bin.14","K00376",3
"L001_bin.14","K03614",3
"L001_bin.14","K03615",3
"L001_bin.14","K03616",3
"L001_bin.14","K00294",3
"L001_bin.14","K21575",3
"L001_bin.14","K07171",3
"L001_bin.14","K03593",3
"L001_bin.14","K03286",3
"L001_bin.14","K03612",3
"L001_bin.14","K03613",3
"L001_bin.14","K03617",3
"L001_bin.14","K00075",3
"L001_bin.14","K01207",3
"L001_bin.14","K00525",3
"L001_bin.14","K07090",3
"L001_bin.14","K06443",3
"L001_bin.14","K14475",3
"L001_bin.14","K05807",3
"L001_bin.14","K01915",3
"L001_bin.14","K00179",3
"L001_bin.14","K00180",3
"L001_bin.14","K01751",3
"L001_bin.14","K01921",3
"L001_bin.14","K03526",3
"L001_bin.14","K06131",3
"L001_bin.14","K03154",3
"L001_bin.14","K10027",3
"L001_bin.14","K02291",3
"L001_bin.14","K01823",3
"L001_bin.14","K14155",3
"L001_bin.14","K01322",3
"L001_bin.14","K07075",3
"L001_bin.14","K04759",3
"L001_bin.14","K04758",3
"L001_bin.14","K02314",3
"L001_bin.14","K25182",3
"L001_bin.14","K01990",3
"L001_bin.14","K19091",3
"L001_bin.14","K07491",3
"L001_bin.14","K20866",3
"L001_bin.14","K02477",3
"L001_bin.14","K00942",3
"L001_bin.14","K06988",3
"L001_bin.14","K01372",3
"L001_bin.14","K07076",3
"L001_bin.14","K07058",3
"L001_bin.14","K01270",3
"L001_bin.14","K00337",3
"L001_bin.14","K00338",3
"L001_bin.14","K00339",3
"L001_bin.14","K00340",3
"L001_bin.14","K00341",3
"L001_bin.14","K00390",3
"L001_bin.14","K09808",3
"L001_bin.14","K02004",3
"L001_bin.14","K07735",3
"L001_bin.14","K23170",3
"L001_bin.14","K23169",3
"L001_bin.14","K00783",3
"L001_bin.14","K07568",3
"L001_bin.14","K01520",3
"L001_bin.14","K04078",3
"L001_bin.14","K03217",3
"L001_bin.14","K09792",3
"L001_bin.14","K00459",3
"L001_bin.14","K02477",3
"L001_bin.14","K07705",3
"L001_bin.14","K02478",3
"L001_bin.14","K04077",3
"L001_bin.14","K04078",3
"L001_bin.14","K03075",3
"L001_bin.14","K01966",3
"L001_bin.14","K13598",3
"L001_bin.14","K01478",3
"L001_bin.14","K01703",3
"L001_bin.14","K07130",3
"L001_bin.14","K02003",3
"L001_bin.14","K02004",3
"L001_bin.14","K03723",3
"L001_bin.14","K03116",3
"L001_bin.14","K07798",3
"L001_bin.14","K25153",3
"L001_bin.14","K25151",3
"L001_bin.14","K14623",3
"L001_bin.14","K07263",3
"L001_bin.14","K19092",3
"L001_bin.14","K04069",3
"L001_bin.14","K07339",3
"L001_bin.14","K03771",3
"L001_bin.14","K03924",3
"L001_bin.14","K03088",3
"L001_bin.14","K06207",3
"L001_bin.14","K01206",3
"L001_bin.14","K03752",3
"L001_bin.14","K21498",3
"L001_bin.14","K07334",3
